74;iShares MSCI North America UCITS ETF USD (Dist);IE00B14X4M10;iShares;IQQN;IQQN.DE;IQQN GY;05.09.2006;;0,40%;0,40%;Distributing;Optimised;USD;EUR;100.000 EUR;1,20%;3BMI;DE000A0S3GZ2;IEUXINAV.DE;INAVEUKE;MSCI North America Index;30. Sep 19;9,76;1.998,70;7,39;www.ishares.com
75;iShares USD Treasury Bond 1-3yr UCITS ETF (Dist);IE00B14X4S71;iShares;IUSU;IUSU.DE;IUSU GY;05.09.2006;;0,20%;0,20%;Distributing;Optimised;USD;EUR;100.000 EUR;1,00%;3BLA;DE000A0S3FP5;IAPDINAV.DE;INAVASDE;Barclays Capital U.S. Treasury 1-3yr Term Index;30. Sep 19;14,59;4.618,22;3,68;www.ishares.com
76;iShares Euro Govt Bond 1-3yr UCITS ETF (Dist);IE00B14X4Q57;iShares;IBCA;IBCA.DE;IBCA GY;05.09.2006;;0,20%;0,20%;Distributing;Full Replication;EUR;EUR;100.000 EUR;1,00%;3BLF;DE000A0S3FU5;IBTSINAV.DE;INAVUSTE;Barclays Euro Government Bond 1-3 Year Term Index;30. Sep 19;11,07;1.358,06;3,96;www.ishares.com
77;iShares Asia Pacific Dividend UCITS ETF USD (Dist);IE00B14X4T88;iShares;IQQX;IQQX.DE;IQQX GY;05.09.2006;;0,59%;0,59%;Distributing;Full Replication;USD;EUR;100.000 EUR;1,20%;3BLH;DE000A0S3FW1;IASPINAV.DE;INAVASPE;DJ Asia Pacific Select Dividend 30 Index;30. Sep 19;1,63;434,12;23,22;www.ishares.com
78;iShares MSCI Europe ex-UK UCITS ETF EUR (Dist);IE00B14X4N27;iShares;IQQU;IQQU.DE;IQQU GY;05.09.2006;;0,40%;0,40%;Distributing;Optimised;EUR;EUR;100.000 EUR;1,20%;3BME;DE000A0S3GV1;IBGSINAV.DE;INAVEGBE;MSCI Europe ex-UK Index;30. Sep 19;12,44;1.469,40;5,15;www.ishares.com
79;Xtrackers MSCI World Swap UCITS ETF - 1C;LU0274208692;Xtrackers;DBXW;XMWO.DE;XMWO GY;10.01.2007;;0,45%;0,45%;Accumulating;Swap-based;USD;EUR;1.000 shares;3,00%;V6IC;DE000A0G9JK9;XMEUNAV.DE;XMEUINAV;MSCI World Index;30. Sep 19;42,92;2.715,01;5,39;www.etf.dws.com
80;Xtrackers FTSE MIB UCITS ETF - 1D;LU0274212538;Xtrackers;DBXI;XMIB.DE;XMIB GY;17.01.2007;;0,30%;0,30%;Distributing;Full Replication;EUR;EUR;1.000 shares;3,00%;VU9U;DE000A0MEKX6;XSMINAV.DE;XSMIINAV;FTSE MIB Index;30. Sep 19;2,86;55,14;9,13;www.etf.dws.com
81;Xtrackers DAX UCITS ETF - 1C;LU0274211480;Xtrackers;DBXD;XDAX.DE;XDAX GY;17.01.2007;;0,09%;0,09%;Accumulating;Full Replication;EUR;EUR;70.000 EUR;3,00%;VU9S;DE000A0MEKV0;XMIBNAV.DE;XMIBINAV;DAX Index;30. Sep 19;140,56;3.654,14;3,41;www.etf.dws.com
82;Xtrackers Euro Stoxx 50 UCITS ETF - 1D;LU0274211217;Xtrackers;DBXE;XESX.DE;XESX GY;17.01.2007;;0,09%;0,09%;Distributing;Full Replication;EUR;EUR;1.000 shares;3,00%;VU9V;DE000A0MEKY4;XDAXNAV.DE;XDAXINAV;EURO STOXX 50 Index;30. Sep 19;62,84;2.800,00;3,93;www.etf.dws.com
83;Xtrackers MSCI USA Swap UCITS ETF - 1C;LU0274210672;Xtrackers;DBXU;XMUS.DE;XMUS GY;17.01.2007;;0,30%;0,30%;Accumulating;Swap-based;USD;EUR;1.000 shares;3,00%;VU9W;DE000A0MEKZ1;XESXINAV=DBPA;XESXINAV;MSCI USA Index;30. Sep 19;7,27;2.376,19;7,79;www.etf.dws.com
84;Xtrackers MSCI Japan UCITS ETF - 1C;LU0274209740;Xtrackers;DBXJ;XMJP.DE;XMJP GY;17.01.2007;;0,30%;0,30%;Accumulating;Full Replication;USD;EUR;1.000 shares;3,00%;VU9X;DE000A0MEK93;XMUSNAV.DE;XMUSINAV;MSCI Japan Index;30. Sep 19;17,31;1.715,42;7,68;www.etf.dws.com
85;Xtrackers MSCI Europe UCITS ETF - 1C;LU0274209237;Xtrackers;DBXA;XMEU.DE;XMEU GY;17.01.2007;;0,25%;0,25%;Accumulating;Full Replication;USD;EUR;1100 shares;3,00%;VU9Y;DE000A0MELK1;XMJPNNAV.DE;XMJPNINAV;MSCI Europe Index;30. Sep 19;21,68;2.505,55;4,85;www.etf.dws.com
86;Xtrackers Switzerland UCITS ETF - 1D;LU0274221281;Xtrackers;DBXS;XSMI.DE;XSMI GY;29.01.2007;;0,30%;0,30%;Distributing;Full Replication;CHF;EUR;700 shares;3,00%;VU9T;DE000A0MEKW8;XGLENAV=DBFT;;Solactive Swiss Large Cap Index;30. Sep 19;13,55;662,17;14,56;www.etf.dws.com
87;Lyxor MSCI India UCITS ETF - Acc;FR0010361683;Lyxor;LYMD;LYXINR.DE;LYXINR GY;31.01.2007;;0,85%;0,85%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;4,00%;;QS0011049838;KORINAV=SOLA;KOREUIV;MSCI India Index;30. Sep 19;13,58;790,9;14,22;www.lyxoretf.de
88;iShares Asia Property Yield UCITS ETF USD (Dist);IE00B1FZS244;iShares;IQQ4;IQQ4.DE;IQQ4 GY;15.03.2007;;0,59%;0,59%;Distributing;Full Replication;USD;EUR;100.000 EUR;1,50%;3BLX;DE000A0S3GC1;IWDPINAV.DE;INAVGPYE;FTSE EPRA/NAREIT Developed Asia Dividend Plus Index;30. Sep 19;16,3;382,57;24,12;www.ishares.com
89;iShares Developed Markets Property Yield UCITS ETF USD (Dist);IE00B1FZS350;iShares;IQQ6;IQQ6.DE;IQQ6 GY;15.03.2007;;0,59%;0,59%;Distributing;Full Replication;USD;EUR;100.000 EUR;1,50%;3BLY;DE000A0S3GD9;INFRINAV.DE;INAVMQGE;FTSE EPRA/NAREIT Developed Dividend Plus Index;30. Sep 19;25,24;2.791,08;17,91;www.ishares.com
90;iShares Global Infrastructure UCITS ETF USD (Dist);IE00B1FZS467;iShares;IQQI;IQQI.DE;IQQI GY;15.03.2007;;0,65%;0,65%;Distributing;Full Replication;USD;EUR;100.000 EUR;1,50%;3BL4;DE000A0S3GK4;ITKYINAV.DE;INAVTUKE;Macquarie Global Infrastructure 100 Index;30. Sep 19;4,92;676,81;27,89;www.ishares.com
91;iShares MSCI Turkey UCITS ETF USD (Dist);IE00B1FZS574;iShares;IQQ5;IQQ5.DE;IQQ5 GY;15.03.2007;;0,74%;0,74%;Distributing;Full Replication;USD;EUR;100.000 EUR;3,00%;3BMK;DE000A0S3G10;IEGXINAV.DE;INAVGBTE;MSCI Turkey Index;30. Sep 19;8,09;240,01;32,78;www.ishares.com
92;iShares Euro Govt Bond 3-5yr UCITS ETF (Dist);IE00B1FZS681;iShares;IBCN;IBCN.DE;IBCN GY;15.03.2007;;0,20%;0,20%;Distributing;Optimised;EUR;EUR;100.000 EUR;1,00%;3BLR;DE000A0S3F60;ISTBINAV.DE;INAVTRBE;Barclays Capital Euro Govt 5yr Term Index;30. Sep 19;9,09;2.798,27;4,67;www.ishares.com
93;iShares US Property Yield UCITS ETF USD (Dist);IE00B1FZSF77;iShares;IQQ7;IQQ7.DE;IQQ7 GY;15.03.2007;;0,40%;0,40%;Distributing;Full Replication;USD;EUR;100.000 EUR;1,50%;3BL0;DE000A0S3GF4;IPRVINAV.DE;INAVSGPE;FTSE EPRA/NAREIT US Dividend Plus Index;30. Sep 19;23,95;841,16;21,83;www.ishares.com
94;iShares USD TIPS UCITS ETF (Acc);IE00B1FZSC47;iShares;IUST;IUST.DE;IUST GY;15.03.2007;;0,25%;0,25%;Accumulating;Optimised;USD;EUR;100.000 EUR;1,00%;3BMV;DE000A0S3HC9;IUSPINAV.DE;INAVUSPE;Barclays Capital US Govt Inflation-Linked All Bonds Index;30. Sep 19;18,55;1.923,70;11,23;www.ishares.com
95;iShares Euro Govt Bond 15-30yr UCITS ETF (Dist);IE00B1FZS913;iShares;IBCL;IBCL.DE;IBCL GY;15.03.2007;;0,20%;0,20%;Distributing;Optimised;EUR;EUR;100.000 EUR;1,00%;3BLQ;DE000A0S3F52;ITPSINAV.DE;INAVTIPE;Barclays Capital Euro Govt Bond 15-30yr Term Index;30. Sep 19;3,62;294,29;16,12;www.ishares.com
96;iShares Euro Govt Bond 7-10yr UCITS ETF (Dist);IE00B1FZS806;iShares;IBCM;IBCM.DE;IBCM GY;15.03.2007;;0,20%;0,20%;Distributing;Optimised;EUR;EUR;100.000 EUR;1,00%;3BLS;DE000A0S3F78;IEGLINAV.DE;INAVGBFE;Barclays Capital Euro Govt Bond 7-10yr Term Index;30. Sep 19;8,78;779,97;8,12;www.ishares.com
97;iShares USD Treasury Bond 7-10yr UCITS ETF (Dist);IE00B1FZS798;iShares;IUSM;IUSM.DE;IUSM GY;15.03.2007;;0,20%;0,20%;Distributing;Optimised;USD;EUR;100.000 EUR;1,00%;3BLB;DE000A0S3FQ3;IEGMINAV.DE;INAVGBSE;Barclays Capital Euro Govt 10yr Term Index;30. Sep 19;36,39;3.378,49;7,31;www.ishares.com
98;Lyxor MSCI Greece UCITS ETF - Dist;FR0010405431;Lyxor;LYMH;LYXGRE.DE;LYXGRE GY;18.04.2007;;0,45%;0,45%;Distributing;Swap-based;EUR;EUR;100.000 EUR;4,00%;;;.INPVX;INPVX;MSCI Greece IMI + Coca-Cola 20-35 Index;30. Sep 19;5,17;195,27;55,37;www.lyxoretf.de
99;Market Access RICI-Agriculture Index ETF;LU0259321452;Market Access;M9SB;M9SB.DE;M9SB GY;25.04.2007;;0,70%;0,70%;Accumulating;Swap-based;USD;EUR;50.000 EUR;3,00%;LZP3;DE000A0MEPJ4;MAGBNAV.DE;MAGBNAV;RICI-Agriculture Index;30. Sep 19;2,4;17,08;72,32;www.marketaccessetf.com
100;Market Access NYSE Arca Gold BUGS Index ETF;LU0259322260;Market Access;M9SD;M9SD.DE;M9SD GY;25.04.2007;;0,65%;0,65%;Accumulating;Swap-based;USD;EUR;50.000 EUR;2,00%;LZP1;DE000A0MEPG0;MDAINAV.DE;;NYSE Arca Gold Bugs Index;30. Sep 19;12,73;74,48;51,19;www.marketaccessetf.com
101;Market Access RICI-Metals Index ETF;LU0259320728;Market Access;M9SC;M9SC.DE;M9SC GY;25.04.2007;;0,60%;0,60%;Accumulating;Swap-based;USD;EUR;50.000 EUR;3,00%;LZP2;DE000A0MEPH8;MRAINAV.DE;MRAINAV;RICI-Metals Index;30. Sep 19;1,61;14,66;67,31;www.marketaccessetf.com
102;Xtrackers Euro Stoxx 50 Short Daily Swap UCITS ETF - 1C;LU0292106753;Xtrackers;DXSP;XSSX.DE;XSSX GY;14.06.2007;;0,40%;0,40%;Accumulating;Swap-based;EUR;EUR;1.000 shares;3,00%;LZPW;DE000A0MEQC7;XMEMNAV.DE;XMEMINAV;EURO STOXX 50 Short Index;30. Sep 19;11,6;345,31;5,73;www.etf.dws.com
103;Xtrackers ShortDAX Daily Swap UCITS ETF - 1C;LU0292106241;Xtrackers;DXSN;XSDX.DE;XSDX GY;14.06.2007;;0,40%;0,40%;Accumulating;Swap-based;EUR;EUR;1.000 shares;3,00%;LZPU;DE000A0MEQA1;XSSXNAV.DE;XSSXINAV;ShortDAX Index;30. Sep 19;65,04;568,37;4,28;www.etf.dws.com
104;Xtrackers FTSE 100 Income UCITS ETF - 1D;LU0292097234;Xtrackers;DBXX;XUKX.DE;XUKX GY;14.06.2007;;0,09%;0,09%;Distributing;Full Replication;GBP;EUR;1.000 shares;3,00%;LZP5;DE000A0MEPL0;XMCXNAV.DE;XMCXINAV;FTSE 100 Index;30. Sep 19;1,16;93,55;30,84;www.etf.dws.com
105;Xtrackers Stoxx Global Select Dividend 100 Swap UCITS ETF - 1D;LU0292096186;Xtrackers;DXSB;XGSD.DE;XGSD GY;14.06.2007;;0,50%;0,50%;Distributing;Swap-based;EUR;EUR;1.000 shares;3,00%;LZPI;DE000A0MEPZ0;XUKXNAV.DE;XUKXINAV;STOXX Global Select Dividend 100 Index;30. Sep 19;5,16;429,14;19,43;www.etf.dws.com
106;Xtrackers Euro Stoxx Quality Dividend UCITS ETF - 1D;LU0292095535;Xtrackers;DXSA;XD3E.DE;XD3E GY;14.06.2007;;0,30%;0,30%;Distributing;Full Replication;EUR;EUR;1.000 shares;3,00%;LZPH;DE000A0MEPY3;XGSDNAV.DE;XGSDINAV;EURO STOXX Quality Dividend 50 Index;30. Sep 19;3,48;206,19;19,19;www.etf.dws.com
107;Xtrackers II Eurozone Inflation-Linked Bond UCITS ETF - 1C;LU0290358224;Xtrackers;DBXK;XEIN.DE;XEIN GY;28.06.2007;;0,20%;0,20%;Accumulating;Optimised;EUR;EUR;250 shares;2,00%;;;XEONNAV=DBFT;;Bloomberg Barclays Euro Government Inflation-Linked Bond Index;30. Sep 19;5,01;381,22;11,51;www.etf.dws.com
108;Xtrackers II Eurozone Government Bond 1-3 UCITS ETF - 1C;LU0290356871;Xtrackers;DBXP;X13E.DE;X13E GY;28.06.2007;;0,15%;0,15%;Accumulating;Optimised;EUR;EUR;300 shares;0,60%;;;X35ENAV=DBFT;;Markit iBoxx EUR Eurozone (DE ES FR IT NL) 1-3 Index;30. Sep 19;17,1;461,22;5,63;www.etf.dws.com
109;Xtrackers II Eurozone Government Bond 3-5 UCITS ETF - 1C;LU0290356954;Xtrackers;DBXQ;X35E.DE;X35E GY;28.06.2007;;0,15%;0,15%;Accumulating;Optimised;EUR;EUR;250 shares;1,00%;;;X57ENAV=DBFT;;Markit iBoxx EUR Eurozone (DE ES FR IT NL) 3-5 Index;30. Sep 19;5,28;283,49;6,55;www.etf.dws.com
110;Xtrackers II Eurozone Government Bond 5-7 UCITS ETF - 1C;LU0290357176;Xtrackers;DBXR;X57E.DE;X57E GY;28.06.2007;;0,15%;0,15%;Accumulating;Optimised;EUR;EUR;220 shares;1,00%;;;X710NAV=DBFT;;Markit iBoxx EUR Eurozone (DE ES FR IT NL) 5-7 Index;30. Sep 19;4,78;334,63;6,94;www.etf.dws.com
111;Xtrackers II Eurozone Government Bond 7-10 UCITS ETF - 1C;LU0290357259;Xtrackers;DBXB;X710.DE;X710 GY;28.06.2007;;0,15%;0,15%;Accumulating;Optimised;EUR;EUR;200 shares;1,10%;;;X105NAV=DBFT;;Markit iBoxx EUR Eurozone (DE ES FR IT NL) 7-10 Index;30. Sep 19;6,13;79,65;9,42;www.etf.dws.com
112;Xtrackers II Eurozone Government Bond 10-15 UCITS ETF - 1C;LU0290357333;Xtrackers;DBXC;X105.DE;X105 GY;28.06.2007;;0,15%;0,15%;Accumulating;Optimised;EUR;EUR;200 shares;1,50%;;;X15ENAV=DBFT;;Markit iBoxx EUR Eurozone (DE ES FR IT NL) 10-15 Index;30. Sep 19;0,86;10,14;16,98;www.etf.dws.com
113;Xtrackers II Eurozone Government Bond 15-30 UCITS ETF - 1C;LU0290357507;Xtrackers;DBXF;X15E.DE;X15E GY;28.06.2007;;0,15%;0,15%;Accumulating;Optimised;EUR;EUR;150 shares;2,30%;;;X25ENAV=DBFT;;Markit iBoxx EUR Eurozone (DE ES FR IT NL) 15-30 Index;30. Sep 19;0,45;69,36;19,83;www.etf.dws.com
114;Xtrackers II Global Inflation-Linked Bond UCITS ETF - 1C - EUR Hedged;LU0290357929;Xtrackers;DBXH;XGIN.DE;XGIN GY;28.06.2007;;0,25%;0,25%;Accumulating;Optimised;EUR;EUR;50.000 EUR;2,00%;;;XEINEURINAV=SOLA;XEINEIV;Bloomberg Barclays World Government Inflation-Linked Bond Index;30. Sep 19;5,75;642,23;14,85;www.etf.dws.com
115;Xtrackers II Eurozone Government Bond UCITS ETF - 1C;LU0290355717;Xtrackers;DBXN;XGLE.DE;XGLE GY;28.06.2007;;0,15%;0,15%;Accumulating;Optimised;EUR;EUR;220 shares;1,00%;;;X13ENAV=DBFT;;iBoxx EUR Sovereigns Eurozone Index;30. Sep 19;36,06;3.103,89;5,12;www.etf.dws.com
116;Xtrackers II EUR Overnight Rate Swap UCITS ETF - 1C;LU0290358497;Xtrackers;DBXT;XEON.DE;XEON GY;28.06.2007;;0,10%;0,10%;Accumulating;Swap-based;EUR;EUR;50.000 EUR;0,05%;;;XTXENAV=DBFT;;EONIA Index;30. Sep 19;6,62;760,8;2,89;www.etf.dws.com
117;Xtrackers II Eurozone Government Bond 25+ UCITS ETF - 1C;LU0290357846;Xtrackers;DBXG;X25E.DE;X25E GY;28.06.2007;;0,15%;0,15%;Accumulating;Optimised;EUR;EUR;150 shares;2,50%;;;XGINNAV=DBFT;;Markit iBoxx EUR Eurozone (DE ES FR IT NL) 25+ Index;30. Sep 19;2,96;34,94;23,18;www.etf.dws.com
118;Xtrackers FTSE China 50 UCITS ETF - 1C;LU0292109856;Xtrackers;DBX9;XX25.DE;XX25 GY;09.07.2007;;0,60%;0,60%;Accumulating;Full Replication;USD;EUR;1.000 shares;3,00%;LZPG;DE000A0MEPX5;XTE5NAV=DBFT;;FTSE China 50 Index;30. Sep 19;1,72;110,43;22,06;www.etf.dws.com
119;Market Access iSTOXX Asia Index UCITS ETF;LU0259323235;Market Access;M9SF;M9SF.DE;M9SF GY;09.07.2007;;0,65%;0,65%;Accumulating;Swap-based;EUR;EUR;50.000 EUR;3,00%;F9ZC;DE000A0QY7S4;MABINAV.DE;;iSTOXX Asia Index;30. Sep 19;1,92;28,8;269,16;www.marketaccessetf.com
120;Xtrackers MSCI Brazil UCITS ETF - 1C;LU0292109344;Xtrackers;DBX6;XMBR.DE;XMBR GY;09.07.2007;;0,65%;0,65%;Accumulating;Full Replication;USD;EUR;1.000 shares;3,00%;LZPD;DE000A0MEPU1;XNIFNAV.DE;XNIFINAV;MSCI Brazil Index;30. Sep 19;4,12;102,54;37,79;www.etf.dws.com
121;Xtrackers MSCI Taiwan UCITS ETF - 1C;LU0292109187;Xtrackers;DBX5;XMTW.DE;XMTW GY;09.07.2007;;0,65%;0,65%;Accumulating;Full Replication;USD;EUR;1.000 shares;3,00%;LZPC;DE000A0MEPT3;XMBRNAV.DE;XMBRINAV;MSCI Taiwan Index;30. Sep 19;0,99;60,31;33,05;www.etf.dws.com
122;Xtrackers MSCI EM Europe, Middle East & Africa Swap UCITS ETF - 1C;LU0292109005;Xtrackers;DBX4;XMEA.DE;XMEA GY;09.07.2007;;0,65%;0,65%;Accumulating;Swap-based;USD;EUR;1.000 shares;3,00%;LZPB;DE000A0MEPS5;XMTWNAV.DE;XMTWINAV;MSCI EM EMEA Index;30. Sep 19;0,79;46,15;41,7;www.etf.dws.com
123;Xtrackers MSCI EM Latin America Swap UCITS ETF - 1C;LU0292108619;Xtrackers;DBX3;XMLA.DE;XMLA GY;09.07.2007;;0,65%;0,65%;Accumulating;Swap-based;USD;EUR;1.000 shares;3,00%;LZPA;DE000A0MEPR7;XMEANAV.DE;XMEAINAV;MSCI EM LatAM Index;30. Sep 19;2,39;75,23;31,04;www.etf.dws.com
124;Xtrackers MSCI EM Asia Swap UCITS ETF - 1C;LU0292107991;Xtrackers;DBX2;XMAS.DE;XMAS GY;09.07.2007;;0,65%;0,65%;Accumulating;Swap-based;USD;EUR;1.000 shares;3,00%;LZP9;DE000A0MEPQ9;XMLANAV.DE;XMLAINAV;MSCI EM Asia Index;30. Sep 19;14,85;447,11;10,68;www.etf.dws.com
125;Xtrackers MSCI Emerging Markets Swap UCITS ETF - 1C;LU0292107645;Xtrackers;DBX1;XMEM.DE;XMEM GY;09.07.2007;;0,49%;0,49%;Accumulating;Swap-based;USD;EUR;1.000 shares;3,00%;LZP8;DE000A0MEPP1;XMASNAV.DE;XMASINAV;MSCI Emerging Markets Index;30. Sep 19;38,1;1.217,73;6,71;www.etf.dws.com
126;Xtrackers FTSE 250 UCITS ETF - 1D;LU0292097317;Xtrackers;DBXY;XMCX.DE;XMCX GY;09.07.2007;;0,15%;0,15%;Distributing;Full Replication;GBP;EUR;1.000 shares;3,00%;LZP6;DE000A0MEPM8;XASXNAV.DE;XASXINAV;FTSE 250 Index;30. Sep 19;0,46;42,65;26;www.etf.dws.com
127;Xtrackers FTSE All-Share UCITS ETF - 1D;LU0292097747;Xtrackers;DBXZ;XASX.DE;XASX GY;09.07.2007;;0,20%;0,20%;Distributing;Optimised;GBP;EUR;1.000 shares;3,00%;LZP7;DE000A0MEPN6;XMKONAV.DE;XMKOINAV;FTSE All-Share Index;30. Sep 19;0,02;67,15;30,79;www.etf.dws.com
128;Xtrackers Stoxx Europe 600 Telecommunications Swap UCITS ETF - 1C;LU0292104030;Xtrackers;DXSG;XSKR.DE;XSKR GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;700 shares;3,00%;LZPN;DE000A0MEP49;XS8RNAV.DE;XS8RINAV;STOXX 600 Telecommunications Index;30. Sep 19;0,3;8,06;16,53;www.etf.dws.com
129;Xtrackers Stoxx Europe 600 Basic Resources Swap UCITS ETF - 1C;LU0292100806;Xtrackers;DXSC;XSPR.DE;XSPR GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;1.000 shares;3,00%;LZPJ;DE000A0MEP07;XSERNAV.DE;XSERINAV;STOXX Basic Resources Index;30. Sep 19;1,44;30,85;16,82;www.etf.dws.com
130;Xtrackers Stoxx Europe 600 Oil & Gas Swap UCITS ETF - 1C;LU0292101796;Xtrackers;DXSD;XSER.DE;XSER GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;900 shares;3,00%;LZPK;DE000A0MEP15;XSDRNAV.DE;XSDRINAV;STOXX 600 Oil & Gas Index;30. Sep 19;0,38;35,06;15,89;www.etf.dws.com
131;Xtrackers Stoxx Europe 600 Banks Swap UCITS ETF - 1C;LU0292103651;Xtrackers;DXSF;XS7R.DE;XS7R GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;1.000 shares;3,00%;LZPM;DE000A0MEP31;XSKRNAV.DE;XSKRINAV;STOXX Europe 600 Banks Index;30. Sep 19;3,62;108,97;12,64;www.etf.dws.com
132;Xtrackers Stoxx Europe 600 Technology Swap UCITS ETF - 1C;LU0292104469;Xtrackers;DXSH;XS8R.DE;XS8R GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;1.000 shares;3,00%;LZPP;DE000A0MEP56;XS6RNAV.DE;XS6RINAV;STOXX 600 Technology Index;30. Sep 19;0,7;42,48;15,5;www.etf.dws.com
133;Xtrackers Stoxx Europe 600 Food & Beverage Swap UCITS ETF - 1C;LU0292105359;Xtrackers;DXSK;XS3R.DE;XS3R GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;500 shares;3,00%;LZPS;DE000A0MEP80;XSNRNAV.DE;XSNRINAV;STOXX 600 Food & Beverage Index;30. Sep 19;1,78;84,49;14,95;www.etf.dws.com
134;Xtrackers Stoxx Europe 600 Industrial Goods Swap UCITS ETF - 1C;LU0292106084;Xtrackers;DXSL;XSNR.DE;XSNR GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;700 shares;3,00%;LZPT;DE000A0MEP98;XDBCNAV.DE;XDBCINAV;STOXX 600 Industrial Goods Index;30. Sep 19;0,29;32,51;17,75;www.etf.dws.com
135;Xtrackers DBLCI Commodity Optimum Yield Swap UCITS ETF - 1C - EUR Hedged;LU0292106167;Xtrackers;DXSM;XDBC.DE;XDBC GY;13.07.2007;;0,55%;0,55%;Accumulating;Swap-based;EUR;EUR;1.000 shares;3,00%;LZPV;DE000A0MEQB9;XSDAXNAV.DE;XSDXINAV;DBLCI - OY Balanced Index;30. Sep 19;9,08;164,92;24,03;www.etf.dws.com
136;Xtrackers Stoxx Europe 600 Utilities Swap UCITS ETF - 1C;LU0292104899;Xtrackers;DXSI;XS6R.DE;XS6R GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;700 shares;3,00%;LZPQ;DE000A0MEP64;XSIRNAV.DE;XSIRINAV;STOXX 600 Utilities Index;30. Sep 19;0,61;19,88;18,61;www.etf.dws.com
137;Xtrackers Stoxx Europe 600 Health Care Swap UCITS ETF - 1C;LU0292103222;Xtrackers;DXSE;XSDR.DE;XSDR GY;13.07.2007;;0,30%;0,30%;Accumulating;Swap-based;EUR;EUR;450 shares;3,00%;LZPL;DE000A0MEP23;XS7RNAV.DE;XS7RINAV;STOXX Europe 600 Health Care Index;30. Sep 19;1,42;133,59;14,36;www.etf.dws.com
138;Xtrackers II iTraxx Europe Swap UCITS ETF - 1C;LU0290358653;Xtrackers;DXSQ;XTXE.DE;XTXE GY;18.07.2007;;0,18%;0,18%;Accumulating;Swap-based;EUR;EUR;450 shares;1,50%;;;XTXCNAV=DBFT;;iTraxx Europe 5-Year Index;30. Sep 19;2,14;22,49;33,16;www.etf.dws.com
139;Xtrackers II iTraxx Crossover Swap UCITS ETF - 1C;LU0290359032;Xtrackers;DBXM;XTXC.DE;XTXC GY;18.07.2007;;0,24%;0,24%;Accumulating;Swap-based;EUR;EUR;50.000 EUR;1,50%;;;XD3ENAV.DE;XD3EINAV;iTraxx Crossover 5-Year Index;30. Sep 19;5,54;127,24;25,19;www.etf.dws.com
140;Xtrackers Nifty 50 Swap UCITS ETF - 1C;LU0292109690;Xtrackers;DBX7;XNIF.DE;XNIF GY;27.07.2007;;0,85%;0,85%;Accumulating;Swap-based;USD;EUR;500 shares;3,00%;LZPE;DE000A0MEPV9;XX25NAV.DE;XX25INAV;Nifty 50 Index;30. Sep 19;2,72;127,85;23,67;www.etf.dws.com
141;Xtrackers MSCI Korea UCITS ETF - 1C;LU0292100046;Xtrackers;DBX8;XMKO.DE;XMKO GY;27.07.2007;;0,65%;0,65%;Accumulating;Full Replication;USD;EUR;50.000 EUR;3,00%;LZPF;DE000A0MEPW7;XSPRNAV.DE;XSPRINAV;MSCI Korea Index;30. Sep 19;0,58;75,4;33,94;www.etf.dws.com
142;iShares Diversified Commodity Swap UCITS ETF (DE);DE000A0H0728;iShares;EXXY;DJCOMEX.DE;DJCOMEX GY;21.08.2007;;0,46%;0,46%;Distributing;Swap-based;EUR;EUR;100.000 EUR;3,00%;F9ZM;DE000A0QY725;DJAPSDENAV.DE;APSDNAV;Bloomberg Commodity Index;30. Sep 19;7,78;268,64;22,45;www.ishares.com
143;Lyxor EURO STOXX 50 Daily Leverage UCITS ETF - Acc;FR0010468983;Lyxor;LYMZ;LYXLVE.DE;LYXLVE GY;29.08.2007;;0,40%;0,40%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;3,00%;;QS0011079306;.INECB;INECB;EURO STOXX 50 Leverage Index;30. Sep 19;36,03;86,87;9,52;www.lyxoretf.de
144;Lyxor MSCI Emerging Markets UCITS ETF - Acc;FR0010429068;Lyxor;LYM7;LYXLEM.DE;LYXLEM GY;29.08.2007;;0,55%;0,55%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;5,00%;;QS0011079272;LYXTWNINAV=SOLA;LYXTWNIV;MSCI Emerging Markets Index;30. Sep 19;16,1;1.020,21;8,03;www.lyxoretf.de
145;iShares Global Water UCITS ETF USD (Dist);IE00B1TXK627;iShares;IQQQ;IQQQ.DE;IQQQ GY;26.09.2007;;0,65%;0,65%;Distributing;Full Replication;USD;EUR;100.000 EUR;1,50%;3BMS;DE000A0S3G93;BRICINAV.DE;INAVFBRE;S&P Global Water Index;30. Sep 19;13,69;752,77;25,13;www.ishares.com
